Wikipedia Movie ID	Wikidata movie ID	Rotten Tomatoes score	Number of reviews
3161156	Q12126227	82.0	22.0
22152245			
1615562	Q2743771		
1052753	Q913426		
28379682	Q6744543		
29203262	Q7180899		
14277334	Q160071	49.0	223.0
31794326	Q4900733		
24936756	Q4714398		
30907132	Q4728738		
33295707	Q7728173		
19932254	Q2548540		
14287892	Q3840560		
34087468	Q5976061	40.0	5.0
28325902	Q7737707		
66853	Q1009788	96.0	57.0
26555849	Q5563312		
10444955	Q1140011	61.0	93.0
29287983	Q15040772		
32757710	Q4884866		
11325619	Q7980733		
15179104	Q7752558		
31783825	Q7421153		
453907	Q859143	96.0	56.0
13167404	Q5247232		
92605	Q2345	100.0	55.0
1660935	Q12133955		
18688706	Q4003908		
19256523	Q6155044		
1626986	Q1754912	81.0	21.0
5732046	Q7732045		
8749263	Q7193463		
29563367			
3389703	Q1653332		
8280960	Q244872		
26360172	Q4900910		
23122976	Q3333078		
8928152	Q2060606	55.0	122.0
11517830	Q7733069		
22931955	Q8062647		
20518266	Q7246088		
17202107	Q777519	81.0	16.0
9448041	Q4949145		
28354228	Q7073304		
8280952	Q5506238		
7122186	Q1962719		
13741516			
12893863	Q16253298		
37159557	Q4142799		
22542212	Q12124944		
1424754	Q647546	80.0	215.0
32657867	Q5207855		
29160333	Q543365	27.0	11.0
3130706	Q4311027	28.0	65.0
35755831	Q5315311		
10469675	Q788284	14.0	7.0
30441014	Q1408094	83.0	6.0
30210289	Q7775515		
129619	Q49003	75.0	75.0
14726546	Q1126000		
4134311	Q5373107		
12707203	Q5435023		
5884882	Q5416519		
21229439	Q5447873		
21848113	Q6411831		
8425973	Q4374859		
35516891	Q7288685		
25754553	Q5183153		
27763343	Q6428702		
11754258	Q7758415		
34460996	Q6946481		
29749687	Q6398880		
28352167	Q4552649	75.0	8.0
2426117			
5612510	Q7747111		
26273295	Q5226394		
13469795	Q388288		
27371970	Q3259810		
10792100	Q6343361		
3623103	Q909063	28.0	119.0
4527590	Q7354669		
1347741	Q7559406		
7088530	Q6271931		
17311482	Q3375557		
15088404	Q194941		
6712075			
32191720	Q16252245		
3129567	Q1056376	88.0	8.0
19815844	Q7730749		
23300204	Q5976044		
10792098	Q6266181		
11142145	Q7917555		
15198225	Q16251434		
12992804	Q5069949		
31029211	Q623227		
19462101	Q12126538		
28207640	Q5285130		
652418	Q1314177	43.0	30.0
2022113	Q672968		
9016586	Q1526286		
13346922			
27174984	Q6544278		
12076925	Q451196	86.0	22.0
1136163	Q4530751		
1086261	Q7271982	81.0	21.0
6540311	Q3429888		
17625647	Q3036940		
11245136	Q4373469		
31299921	Q12126356		
20556628	Q7395902		
980601	Q193981	77.0	100.0
22571022	Q5227930		
6023801	Q2793620		
4241755	Q427596		
7798713	Q4747088		
2475974	Q3567614		
32456658	Q569233		
25969006	Q529758		
32995501	Q7747217		
22039671	Q5377974		
33675385	Q5436570		
24052462	Q3602692		
25681961	Q2445572		
21122304	Q4378836		
28360511	Q4861310		
22479485	Q6466300		
2369122	Q485731		
28427194	Q5017757		
8775743	Q980382	13.0	8.0
3868207	Q4729958		
4913042	Q682418	57.0	7.0
32854822	Q5223333		
7853149	Q5120718		
10640927	Q7095409		
5578215	Q7235723		
3324212	Q2625526	0.0	7.0
11142153			
23688107	Q388675		
3201442	Q942958	44.0	135.0
24173370	Q6344633		
23832214	Q1765851		
24062687	Q3986467		
4717823	Q1242906	80.0	5.0
20964509	Q388506		
6880278	Q4921036	31.0	13.0
21717797	Q7490669		
652423	Q225175		
14811493	Q4778384		
33720852			
683428	Q3137753	5.0	37.0
33847228	Q3987991		
14527014	Q7736904		
19940527	Q3928514		
6909569	Q947762		
12278961	Q7733364		
17925163	Q5463390		
13022928	Q5015180		
24050095	Q15068418		
14781555	Q5291649		
21760910	Q3211236		
10520690	Q3223688	88.0	59.0
2976044	Q1193923		
33757322	Q1658594	35.0	43.0
22631267			
22644475	Q2580413		
5306078	Q2964510		
22238983	Q655028		
32081176	Q4700159		
13785006			
41881	Q200299	99.0	103.0
15125685	Q3814881		
12213159	Q7703864		
25009958	Q15632540		
26479073	Q7775570		
27694763			
2091487	Q16246989		
6142808	Q2287693		
9855194	Q5190333		
35012797	Q902766		
10639107	Q4765716		
28250083	Q841274	66.0	196.0
27970391	Q6946400		
9855188	Q5351046		
675947	Q585203	100.0	12.0
27348225	Q7741028		
32815155	Q7726924		
28992518	Q6545326		
21456296	Q4742707		
13060786	Q1952224		
4129413	Q1316093		
2804661	Q648977	71.0	112.0
17386702	Q1094195		
2740181	Q4115713		
25253732	Q6412208		
17868861	Q1195494		
18431691	Q7457363		
9132395	Q2749603		
31252141	Q7259945		
33518689	Q5245646		
13084474	Q955016		
8348168	Q479455		
14797587	Q1004392		
7265771	Q4390667		
11170805	Q2992991		
20164225	Q3764967		
27662471	Q2496784		
26540271	Q16820959		
31076868	Q7727819		
26356884			
223268	Q935105	81.0	211.0
1094516	Q897112		
30553101	Q5419742		
370227	Q551477		
17723958	Q4877938		
18791512	Q3682161		
10203123	Q12125845		
15269954	Q327550		
14359031	Q1306717		
32253336	Q7907797		
19492280	Q7944428		
32492005	Q2245288		
101555	Q433000	100.0	7.0
9855175	Q4804906		
8327633	Q6092260		
9502327	Q1539566	82.0	78.0
1011144	Q1621735	90.0	10.0
24166800	Q7059878		
22944264	Q55597006		
8569458	Q6091715		
33038356	Q1100217		
20889546	Q15623971		
10000156	Q9557722		
7278140	Q3531022		
6060331	Q2060830		
9918995	Q6462231		
3910326	Q5567210	73.0	33.0
10295249	Q7090631		
1124046	Q4630844		
34887360	Q4744164		
25414990	Q7048659		
18188924	Q8000525		
1013368	Q7618615		
25562673	Q7710638		
1137578	Q1354148	64.0	134.0
1364192	Q1185386		
19769765	Q6443000		
8769475	Q3498729		
8482286	Q7762987		
22643672	Q2126826		
13159302	Q2086456		
32979019	Q7835623		
2328749	Q2708524		
10621672	Q6470253		
8706945	Q3045056		
12270563	Q7748553		
101927	Q533585	83.0	23.0
2413414	Q2036341		
3824857	Q624731		
29940517	Q1823183		
17752581	Q696685		
22191513	Q3280614		
11040532	Q5646362		
16489449	Q6428970		
25683211	Q7750023		
3203385	Q5366852		
2792524	Q3478838		
5639688	Q5049061		
3650653	Q204662	66.0	29.0
23367617	Q7720264		
32713779	Q6042539		
3686795	Q7644301		
4513231	Q3400433		
984462	Q4008598		
24398053	Q3684955		
24471220	Q276243		
27206312	Q2076983		
28703812	Q2464426		
8656846	Q4401602		
68078	Q1353441	87.0	45.0
3468783	Q1135997		
19773422	Q4839311		
29193924	Q1058181		
33528711	Q7766164		
7278946	Q4927825		
34904443	Q7805121		
9141521	Q1405113		
33022002	Q5160022		
14952490	Q7200865		
8656845	Q5318053		
33280938	Q3210913		
11268093	Q7655462		
28925859	Q8059663		
15034372	Q2478243		
31155365	Q7503488		
11160859	Q7033493	86.0	7.0
1735676	Q3306796		
13908098	Q5155124		
15378432	Q4840706		
33055755	Q7641241		
276076	Q845259		
29099757			
23719748	Q7553606		
34147679	Q7416295		
24314500	Q7366714		
5425205	Q752017	89.0	201.0
32473776	Q3576847		
28553837	Q4747545		
31820224	Q10537994		
29139393	Q778979	68.0	200.0
14934734	Q15131548		
36389582	Q6726369		
33002401	Q5555988		
8031432	Q183239	71.0	258.0
980211	Q180416	72.0	65.0
8316422	Q639449		
14620587	Q947995		
24970538	Q2347617		
21653695	Q1167354		
24213383	Q5706562		
33477324	Q114497		
1592444	Q6712143		
34382130	Q5605187	72.0	32.0
30208074	Q3548311		
210151	Q851095	75.0	65.0
30862627	Q4804524		
7109992	Q3213588		
19767494			
1047407	Q1315577	96.0	23.0
7101944	Q5519983		
5326603	Q3429553		
2337281	Q163896	88.0	8.0
12649366	Q7722611	82.0	11.0
26471073	Q6116060		
26724867	Q936921		
14551645	Q7738275		
12048303			
2366994	Q3231134		
28823872	Q150044	100.0	5.0
3724382	Q1366425	0.0	6.0
27373586	Q3213885		
18070960	Q7316950	100.0	8.0
31156892	Q7424228		
15929197	Q167081		
24204980	Q4544899	66.0	41.0
949958	Q1170354		
18906899	Q12118144		
4413065	Q173804	74.0	65.0
44752	Q246656	86.0	42.0
465238	Q1585316		
6365321	Q4703839	59.0	54.0
60169	Q625780	97.0	60.0
33018161	Q3992049		
26344384	Q6888656		
1592450	Q2158869		
3028396	Q3057424		
35001111	Q1199262	76.0	90.0
8316451	Q371847		
7185773	Q5652658		
16672301	Q4732186		
25450855	Q4976395		
10373755	Q3040247	78.0	9.0
32152754	Q3878243		
6614411	Q1962521		
25772548	Q7711838	50.0	16.0
26314028	Q4732204		
29313903	Q6947636		
24537445	Q3687657		
33548827	Q4900120		
23666914	Q3794390		
23124260	Q3280057	17.0	6.0
21682038	Q402855	40.0	5.0
20570861	Q7522571		
9041896	Q5352375		
3578467	Q7110602		
17927503	Q229633	100.0	13.0
29416042	Q820835		
19938184	Q2146491		
36189369	Q8564430		
29831281	Q3055210		
31304444	Q2261236		
31155568	Q6353852		
28075925	Q1217115		
24217241	Q7733396		
24525848	Q7766962		
23687743	Q16619157		
19188001	Q4921450		
21026999	Q2946806		
26212916	Q1767637		
24462238	Q3832290		
24680791	Q4968404		
13133779	Q1536503		
5012700	Q2355570		
31692693	Q5006123		
6787192	Q5260706		
4730	Q221345	39.0	69.0
14780376	Q5380141		
31475573	Q1042731		
9846863			
10424862	Q12124718		
19255877	Q900435		
36873657	Q7747172		
9055835	Q2119500	82.0	11.0
19495929	Q5949420		
24265752	Q6168748		
9689996	Q1763135		
26291046	Q17063847		
24451606	Q7883656		
472870	Q147068	87.0	38.0
31421277	Q5502922	67.0	9.0
4514440	Q1219584		
20914710	Q3312844		
3745444	Q2097666	20.0	5.0
19815487	Q6417179		
241471	Q329127	52.0	127.0
32567318	Q2690192	26.0	35.0
950245	Q329145	65.0	17.0
4039635	Q1967705		
5178262	Q2444913		
30710227	Q3716128		
16026041	Q6124869		
27566975	Q4517776		
29403982	Q1527478		
241469	Q7130573		
30470648	Q226773	26.0	174.0
31084274	Q7762751		
20276339	Q7261947		
5885921	Q5237514		
35409189	Q5119927		
20113896	Q2414691		
24484283	Q7801356		
22999349	Q5503262		
15438742	Q4765789		
18768367	Q7559506		
9884401	Q2386718		
643173	Q1771288	24.0	21.0
22643349	Q2266303		
3100376	Q3226825		
2846901	Q7317251		
25226299	Q1180921		
9730257			
20358616	Q8059304		
20759694	Q4661678		
12891285	Q1736777		
24026566	Q2299378	60.0	176.0
19247036	Q7124653		
15844263	Q2548515		
15550664	Q1962921		
1364751	Q1634259	89.0	19.0
17451938	Q7689326		
13325861	Q804498		
11532916	Q3234504		
17341155			
2198135	Q582138	62.0	21.0
13911883	Q7818241		
33375408	Q4826756		
32841150	Q118707		
26150671	Q7750368		
24399511	Q4660845		
1317241	Q464687		
7581395	Q914994	54.0	13.0
3377394	Q320574		
7388449	Q132134		
8406407	Q1750518		
5970614	Q7797591		
26748740	Q5985976		
3105804	Q2280138		
9878752	Q559294		
5831848	Q2002073	67.0	93.0
5621343	Q7428855		
2509534	Q3746586		
2829485	Q316555	80.0	41.0
21912615	Q6405140		
18367834	Q5194494		
16781603			
24030857	Q7760130		
3823100	Q1140611	96.0	24.0
26279381	Q7079126		
16704261	Q3002383		
5786171	Q7977122		
13234615	Q3758593		
31110752	Q6874556		
7564971	Q7768898		
28991622	Q4526478		
14900698	Q5398993		
29354037			
34953843	Q7730891		
22629807	Q7379984		
25741529	Q2073341	13.0	8.0
30553565	Q2628688		
21534495	Q8071890		
27057768	Q3013259		
10062012	Q2621863		
21364032	Q12124743		
20376753	Q15052471		
8503874	Q582460		
18279798			
9919678	Q5244976		
19495996	Q5265537		
4297536	Q2661437		
18001963	Q4701344		
32987753	Q7741096	100.0	10.0
8272738	Q7419362	93.0	14.0
2367208	Q75539	55.0	151.0
36310196	Q7775863		
32769584	Q3203141		
17455172	Q3855859		
31897112	Q7836692		
5673191	Q6988417		
34813793	Q1231190		
20110420	Q4630542	36.0	33.0
4089352	Q8068701		
168593	Q741878	90.0	42.0
26735269	Q5148965		
15705516	Q4661346		
7565284	Q7764954		
2164450	Q685838		
2025985	Q679034	57.0	46.0
25539481	Q1080666		
30710807	Q5423653		
66873	Q1216011		
29689391	Q7080500		
6081623	Q136784		
69625	Q794306	100.0	30.0
13414003	Q7586432		
1020511	Q705343	37.0	81.0
2301370	Q3597945		
8451541	Q4683133		
13775740	Q2819894		
13087134			
1204699	Q1102396	94.0	17.0
1832104	Q594469	80.0	5.0
25225244	Q1343478	54.0	76.0
17021663			
24158636	Q5332796		
23047439	Q639752		
14643875	Q7768919		
17953532	Q4968050		
7924185	Q5324877		
27438119	Q7734365		
5481500	Q652380		
5798540	Q1585146	6.0	67.0
14637446	Q6875267	100.0	5.0
33002467	Q6817864		
5297549	Q804434		
25849360	Q6747051		
20958639	Q12129679		
17968385	Q6483026		
9633777	Q7038198		
20211685	Q4738458		
7326436	Q3857809		
10801490	Q537762	46.0	111.0
20240796	Q3342585		
18575659	Q1784284	50.0	16.0
13541124	Q1168288		
34953392	Q6390924		
167599	Q51416	92.0	89.0
31641294	Q1102121		
13955037	Q4966317		
31203433	Q3553801		
10118816	Q1170129		
13896890	Q4763314		
12524919	Q12126968	80.0	5.0
32951744	Q7801422		
13696949	Q3368384		
28323659	Q7998655		
31029385	Q6683438		
22465833	Q158023	86.0	149.0
14097392	Q1128496	14.0	175.0
13638133	Q5695537		
3027915	Q2400099		
10195558	Q5465610		
7837323	Q3828865		
26272066	Q3350736	87.0	15.0
5929740	Q642166		
1722535	Q195303	79.0	24.0
12723089	Q4854541		
30753524	Q5565774		
17474983	Q76582		
32427981	Q5278744		
1107088	Q1418251	44.0	32.0
20389766	Q5190208		
33002591	Q7675398		
28098541	Q3294972		
35982700			
26083926	Q5267114		
938564	Q1152663		
13019686	Q7979050		
6612569	Q3902621	69.0	13.0
16794274	Q6859571		
28492666	Q6701582		
32898469	Q1302032	74.0	69.0
26230441	Q10319683		
32343017	Q5227928		
3405219	Q7264585		
32754715	Q4643853		
26554454	Q7699353		
352795	Q1199834	61.0	33.0
14902397	Q2930375		
5625655			
35615490	Q2859026	27.0	15.0
144655			
6942324	Q1102264		
9952851	Q3522461		
30759524	Q5755476		
276762	Q1131487		
3043815	Q910943		
26477520			
21531923			
3738820	Q1217931		
2082397	Q6948947	86.0	7.0
1273515	Q2089824		
9599787	Q1148466		
33047922	Q5305939		
5353344	Q3092332		
214331	Q1857733	68.0	19.0
16114008	Q3113552		
2165639	Q1926164		
7115428			
20109032	Q7033276		
25881372	Q4658373		
26010183	Q6772837		
31441464	Q7560630		
33984024	Q7992804		
28106326	Q13613970		
21572693	Q5107908		
9857851	Q6683350		
19205177	Q6469541		
30780644	Q4952140		
24643522	Q1340982	60.0	5.0
10822225	Q3226414		
12027073	Q1141772		
4392496	Q709237		
12929755	Q12448525		
5451599	Q627464	29.0	7.0
29485609	Q7747365		
25008136	Q6005397		
11491640	Q8563771		
25648285	Q1962841		
28066352	Q7767178		
34822916	Q734477		
4180595	Q303999	20.0	10.0
28076317	Q5270947		
1357330	Q2291957	40.0	10.0
28858014	Q260509	88.0	156.0
34133410	Q7712403		
12101704	Q4185291		
455089	Q2911307		
34985234			
146236	Q320588	94.0	65.0
33769150	Q12126650		
35297009	Q5111363		
27624205	Q1995292		
5606124	Q467251	5.0	117.0
32987449	Q7991439		
23624370	Q3283433		
320506	Q3518855		
12454742	Q7858601		
36150232			
23602088	Q4524056		
1031157	Q44686	56.0	25.0
4853679	Q485756	55.0	53.0
32401950	Q5246989		
5092188			
28068147	Q26162		
5915746	Q3791412	80.0	5.0
10645821	Q547286	100.0	7.0
16455535	Q2077021		
10343102	Q806302		
25011607			
13843456	Q5183297		
13621726	Q7765887		
4104202	Q5452920	52.0	64.0
9857856	Q8773812		
2056500	Q1221378	57.0	21.0
13166592	Q1018491		
28889048	Q5927755		
14852964	Q5508331		
34826543			
2294770	Q727951		
22089686	Q935254		
16788448	Q5286081		
30346767	Q5298553		
9857853	Q5394273		
19026289	Q7714242		
29691206	Q5519154		
20786	Q272608	84.0	183.0
26695373	Q4901448		
35366468	Q6650640		
33080234	Q7304240		
34844790	Q7548368		
20990452	Q17010186		
32199405	Q17040559		
9199438	Q4046504		
981884	Q1283552	79.0	29.0
12301678			
31092862	Q3837969		
12606487	Q943314		
20776553	Q4185470		
14073116	Q7773430		
19127945	Q5101954		
1290182	Q489235		
16709916	Q12111996		
23381234	Q5109037		
28788935	Q7523150		
12695943	Q4841557		
17342778	Q5269764		
14106735	Q3776151		
12401474	Q7754159		
32624770	Q491978		
24256083	Q816654		
2428862	Q747441	91.0	33.0
34396373	Q2596632		
3104623	Q1056328		
19048654	Q7158243		
25490805	Q7898138		
9285798	Q16249477		
26727466	Q7718791		
6553805	Q5274469		
33944920	Q5101131		
23687477	Q5996504		
23690989	Q8058000		
12594057			
3932594	Q2902256		
34973310	Q7271368		
24872954	Q5617922		
7499367	Q3497306		
18977044	Q4646856		
9183160	Q1760081	48.0	168.0
26068116	Q4660262		
13378321	Q2063619	25.0	8.0
9912566	Q9057244		
34275556	Q4661600		
34703052	Q4805301		
24971717	Q4762151		
7499341	Q686908		
4300062	Q2293949		
2920999	Q7043349		
14908040	Q5306047		
15149022			
2539442	Q1747465	83.0	6.0
33837911	Q7282867		
29288296			
24856204	Q5089733		
30636327	Q6373003		
11457270	Q7377559		
31026728	Q5375112		
32171574	Q7747668		
24458416	Q4174526		
22189643	Q4900152		
19185788	Q7760301		
28492552	Q4762015		
35296215	Q7400150		
29823800	Q3922419		
32306618	Q7741707		
14778171	Q3897674		
31025606			
13483890	Q4984289	100.0	9.0
1371142	Q5100541		
7499314	Q3497296		
8829822	Q508163	8.0	12.0
17356465	Q3522999		
28134702	Q1794615	29.0	49.0
28379465	Q8079731		
20903062	Q5434920		
3053795	Q1785105	0.0	10.0
10699774	Q911026		
2101253	Q2561665		
17509812	Q3213438		
26079077	Q7897184		
13798938	Q5506267	56.0	9.0
28826778	Q340281		
35583304	Q4940573		
31869384	Q7722571		
17738146	Q3815676		
33625139	Q4189810		
1635428	Q1130910		
12202285	Q5397009		
17623455	Q7457411		
113013	Q211206	90.0	60.0
2332290	Q5499812	83.0	24.0
34985021	Q4769953		
2182788	Q2005056	61.0	155.0
30490651	Q6094645		
18168131	Q16252708	67.0	21.0
2376432	Q1169123	94.0	16.0
2604364	Q3307629		
12841092	Q7733654		
18049310	Q967527		
5330839	Q847436	53.0	15.0
31255090	Q4660559		
22675166	Q919716	17.0	6.0
10300212	Q16846419		
6392570	Q772786		
6181138	Q2547158		
19111251	Q795974		
35368913	Q6983039		
8316786	Q7784598		
25080523	Q12126722		
12855614	Q7764951		
3450007	Q716061		
31845509	Q528958		
35764246	Q4780952		
15896033	Q1813438	73.0	11.0
12702200	Q6659120		
22620195	Q7098134		
29055044			
3910173	Q1754896	67.0	15.0
2155496	Q7900011		
35520247	Q7825745		
20632792	Q7195994		
5690130			
26164682	Q7677753		
8890268	Q621559		
3565905			
2608771	Q2300575	0.0	11.0
27947361	Q8081828		
19262215	Q5651398		
1856154	Q1475259	49.0	45.0
31439778	Q2690472	97.0	31.0
21345302	Q5432672		
20545882	Q6296385		
2506836	Q1586693		
23880976	Q16937106		
36036399	Q3778282		
18302086	Q625704		
20566859	Q2301836	73.0	11.0
3700174	Q222939	55.0	38.0
32978116	Q1766017		
9994282	Q5350936		
3119806	Q624962		
12171288	Q3531519		
32449927	Q7732543		
8356351	Q1530781		
1733453	Q7499388		
2458475	Q7449724		
36051342	Q7087893		
5120572	Q3954950	33.0	6.0
25724461	Q2245163		
13472401	Q1476330		
17597134	Q7811147		
29669191	Q7824237		
10473186	Q7044580		
22771725	Q2499390	58.0	26.0
28729688	Q5303300		
3535258	Q2377939		
5440843			
19246126	Q4010678		
23879617			
19261891	Q7247910		
29831790	Q3283879		
29836796			
30091529	Q5766237		
19032190	Q1506057	40.0	135.0
28332333	Q5463901		
24021257	Q2841354		
23907531			
35094944	Q3017981		
23631611	Q3331431		
25501212	Q4994471		
5263869	Q290796	86.0	14.0
33509072	Q7797619		
9427128	Q3287347		
6015713	Q2860520		
27971019	Q7549127		
6399993	Q329448	68.0	281.0
20272820	Q5183243		
5664067	Q7302373		
24774881	Q3212474		
8938925	Q4920841	84.0	50.0
28763809	Q12126592		
15178975	Q5299693		
12070585	Q1232030		
4362550	Q943300	36.0	25.0
26198375	Q2061237		
30534283	Q7245815		
2421463	Q634115	57.0	14.0
9117823	Q7898062		
20354125	Q3426437		
14787725	Q7727968		
2594501	Q375321		
3656567	Q1713338	75.0	8.0
2692438			
12893456	Q7499952		
31441995	Q515450		
525113	Q1420651	74.0	46.0
31026808	Q4733621		
30646291	Q11688566		
33002536	Q5996889		
12531262	Q5554011		
17653406	Q5250392		
23787399	Q3429177		
9054763	Q554975		
30892445	Q5379162		
22835906	Q2699635	88.0	33.0
32019385	Q5189843		
4358091	Q25525		
33878908	Q5325503	88.0	25.0
105406	Q1158741		
15383789	Q5048027		
23848424	Q5151395		
25768965	Q5151761		
33270522	Q7376917		
725984	Q1209853	63.0	54.0
33514024	Q7776893		
27976165	Q6461928		
35016531	Q3061527		
19027440	Q1472854		
15435020	Q7764209		
161520	Q1161625		
34762868	Q7821191		
76385	Q1192927	96.0	28.0
14496113	Q7311933		
18501873	Q1037371	92.0	12.0
19559491	Q12330497		
30698901	Q5608758	63.0	57.0
24354731	Q4526233		
14840144	Q7713765		
13928715	Q7898019		
31588474	Q12124688		
23848461	Q6827065		
33993626	Q5101136		
5349098	Q6191284		
32899941			
21593765	Q11274116		
22893518	Q5699364		
28493080	Q7765105		
2616900	Q7733812	71.0	7.0
16773265	Q2717545	83.0	54.0
3557540	Q507994	88.0	73.0
8352931	Q3209267		
12479905	Q4481165	88.0	8.0
35281429	Q6379069		
28921043	Q666790		
2510954	Q238858	52.0	142.0
34644206	Q7924664		
27872371	Q2061772	49.0	49.0
31210363	Q7124009		
12497755	Q12131956		
27500667	Q6091674		
19661965	Q4674042		
23150669	Q7764255		
11553516	Q4376329		
16435377	Q862951	60.0	5.0
35826458	Q3374746		
3830281	Q663019		
19953974	Q3226072		
11118608			
1844854	Q1125888	44.0	27.0
8434355	Q7092733		
16206150	Q3520603		
1847082	Q2851751		
2096043	Q1199793	38.0	156.0
34310253			
35623497	Q1233119	83.0	23.0
31322684	Q820640		
12263647			
31029525	Q5380716		
6652508	Q3841961	49.0	43.0
3090209	Q7562338		
10642464	Q5135425		
34414683	Q3280657		
18774910	Q314942	30.0	90.0
10821674	Q3984794	57.0	7.0
36341206	Q1571712		
20100988	Q387542		
22740792	Q1061541	96.0	162.0
13931836	Q6807833	33.0	58.0
12635019	Q4190045		
32524274	Q5299328		
31156663			
35110553	Q7160332		
422428	Q742307	6.0	90.0
17722006	Q1548193		
33030291	Q7796847		
23760243	Q1376388		
2560314	Q838149	100.0	21.0
2060144	Q1607114		
14394985	Q3811507		
6392580	Q1143916		
12297130	Q7859013		
16262270	Q7491054		
8408146	Q6945135		
25968481	Q4955518		
16382735	Q7884117		
14270386	Q5002394		
4566056	Q2755251		
28871413	Q7426599		
7013576			
33612761	Q16253880		
23278876	Q15052401		
1433069	Q1679545		
7513710	Q3545496	50.0	10.0
30863353	Q1703765		
11261435	Q6131977		
29259863	Q7804759		
26349729	Q1156089	45.0	106.0
14394833	Q3533226		
8817675	Q6807464		
12985157	Q5230143		
29322223	Q7772492		
18629672	Q94943		
