,Wikipedia Movie ID,ethnicity_diversity
1655,3218724,0.3586841549093481
1656,24677816,
1657,19853411,0.36075222437588467
1658,6635945,
1659,6041473,
1660,30149781,
1661,1997513,0.4219108592941154
1662,7288668,
1663,1592736,
1664,7238588,
1665,8898667,
1666,4129173,
1667,12509757,
1668,26456639,
1669,21008312,
1670,6987479,0.35453411227454135
1671,7377259,
1672,17327462,
1673,2292864,0.2671252832410846
1674,15259992,
1675,28322216,
1676,24157780,
1677,32790914,
1678,20533205,
1679,24191412,
1680,16949071,
1681,18793667,0.36702736618403625
1682,19285497,
1683,33233462,
1684,8777711,
1685,15058861,
1686,8744194,
1687,27781635,
1688,5479460,
1689,30239939,
1690,7306856,
1691,74871,
1692,9164973,
1693,34764787,
1694,12177593,
1695,33215415,
1696,154635,
1697,31443320,
1698,9389794,
1699,15234387,
1700,26454663,
1701,685987,
1702,19846930,
1703,4644031,
1704,25756832,
1705,8499528,
1706,27517359,
1707,36113338,
1708,24442535,
1709,14728039,
1710,16731651,
1711,6368900,
1712,31446515,
1713,1663320,
1714,21099183,
1715,30642093,
1716,3832242,
1717,15754002,
1718,34172971,
1719,24643828,
1720,19152358,
1721,15553721,0.38685583593385503
1722,6809382,0.1372147226690815
1723,11657196,
1724,74868,
1725,28405178,
1726,1853200,
1727,19163688,0.35943694489130373
1728,20335006,
1729,2939386,0.19201748824268142
1730,1111223,
1731,5718787,
1732,19972307,
1733,33215652,
1734,8692428,
1735,28846176,
1736,26431639,
1737,26727790,
1738,25411775,
1739,8056688,
1740,20904652,0.10858098579280089
1741,22271345,
1742,35928801,
1743,23666916,
1744,11035177,0.19277027822463708
1745,29801891,
1746,32932751,
1747,1702604,
1748,18029681,
1749,9994316,
1750,4605171,
1751,34921072,
1752,1134154,
1753,14656823,
1754,3767179,
1755,9505239,
1756,4704148,
1757,34138683,
1758,29271392,
1759,224069,
1760,29733028,0.117265140702149
1761,24915636,
1762,29019687,
1763,21024252,
1764,4894261,
1765,6332837,
1766,10594693,
1767,29886831,0.35943694489130373
1768,12381574,
1769,17549642,
1770,10803660,
1771,3327607,
1772,27924260,
1773,3492259,
1774,3657826,
1775,27046886,
1776,9994317,
1777,22486844,
1778,22644293,
1779,20782127,
1780,11011632,
1781,8337507,
1782,15706563,
1783,3826800,
1784,3549346,
1785,20703482,
1786,32386989,
1787,31527824,
1788,2339741,
1789,9391386,
1790,8695,
1791,21435046,
1792,21811775,
1793,24889160,
1794,28377370,
1795,14291637,0.22223032926557704
1796,9244646,
1797,10475102,
1798,18838513,
1799,35017681,
1800,31939460,
1801,2349235,0.07286670007851516
1802,6839059,
1803,1295686,0.28564380175960313
1804,45606,
1805,2542946,
1806,30822652,
1807,9123604,
1808,3703077,
1809,453830,
1810,34637161,
1811,275547,0.09970120498191476
1812,23856271,
1813,36057884,0.13635876357057866
1814,15478296,
1815,13945288,
1816,28465900,
1817,12065528,
1818,7731039,0.19191431912613421
1819,8770199,
1820,3443975,
1821,2430019,
1822,15036863,
1823,28858020,
1824,34666140,
1825,30296135,
1826,9002230,
1827,4703636,
1828,23288456,0.3658111080662781
1829,23367560,
1830,28042876,
1831,16226377,
1832,30700595,
1833,25811332,
1834,1878054,
1835,20630951,0.35943694489130373
1836,6114774,
1837,31351,
1838,25905642,0.10858098579280089
1839,31338636,
1840,9919880,
1841,12495446,
1842,31156164,
1843,21122977,
1844,26391493,
1845,6823327,
1846,16674680,
1847,33495729,
1848,3673942,
1849,31029253,
1850,29823646,
1851,32708834,
1852,5008724,
1853,24226493,
1854,9340076,
1855,11262486,
1856,31323105,
1857,25495137,0.0808032080150231
1858,3587872,
1859,7725707,
1860,6411113,
1861,33350598,
1862,8700683,
1863,3176181,
1864,8283304,
1865,5055914,
1866,33068811,
1867,31163724,
1868,27466117,
1869,17022526,
1870,1380482,0.3250118009514188
1871,19200405,
1872,1456329,
1873,30552151,
1874,18602803,
1875,792424,
1876,8293411,
1877,20112659,
1878,27403920,
1879,23902011,
1880,26351332,
1881,34671186,
1882,1367110,
1883,26088981,0.09191431912613422
1884,163462,
1885,25273063,
1886,24668668,
1887,12048544,
1888,25496318,
1889,7774495,
1890,31729495,
1891,8545243,
1892,10140541,
1893,20261342,
1894,34670927,
1895,24882667,
1896,8882141,
1897,11341340,
1898,25359124,
1899,12138493,
1900,15247226,
1901,649185,
1902,517177,
1903,12585204,
1904,6727805,
1905,26396405,
1906,28379550,
1907,5493659,
1908,20674415,
1909,1488066,
1910,18962686,0.36075222437588467
1911,18604111,
1912,36267458,
1913,21888630,0.13635876357057866
1914,6795118,0.0808032080150231
1915,14168925,0.09201748824268145
1916,15075848,
1917,6498597,
1918,15397835,
1919,35718038,
1920,24492227,
1921,36353797,
1922,5083659,
1923,32894969,
1924,878005,
1925,7237936,
1926,18570812,
1927,10725778,
1928,23597540,
1929,515154,
1930,30575,
1931,24969779,
1932,26057163,
1933,7235995,0.10858098579280089
1934,19495687,
1935,13725370,0.3586841549093481
1936,22501300,
1937,33606762,0.19191431912613421
1938,23097358,
1939,35515514,
1940,17395300,
1941,22644905,
1942,20147933,
1943,1554502,
1944,11857726,
1945,33146132,
1946,4278437,
1947,10067011,0.37859679680242286
1948,10700644,0.10858098579280089
1949,685721,
1950,20169210,
1951,27758747,
1952,20581320,0.19191431912613421
1953,26890887,
1954,31029201,
1955,17243300,
1956,6691690,
1957,17727108,
1958,5105411,
1959,15204287,
1960,14337425,
1961,26197674,
1962,685720,
1963,7286784,
1964,5019403,
1965,34992166,
1966,142443,
1967,25614077,
1968,7235710,
1969,8964541,
1970,20113351,
1971,32883603,
1972,25528507,
1973,18244147,
1974,32130401,
1975,26472723,
1976,21759848,
1977,2502728,
1978,26261371,
1979,33515860,
1980,24386035,
1981,35014220,
1982,26178713,
1983,43307,
1984,34080674,
1985,366111,
1986,1249019,
1987,25924200,
1988,20862538,
1989,33323067,
1990,3619129,
1991,6173336,0.36075222437588467
1992,33055439,
1993,9459581,
1994,10952277,
1995,14904858,
1996,8997652,
1997,29585621,
1998,15527947,
1999,7421446,
2000,27879758,
2001,25871790,
2002,33416525,
2003,6449600,
2004,667845,
2005,33933567,
2006,12612167,
2007,11418685,
2008,31625311,
2009,21411083,
2010,24964277,
2011,7482786,
2012,32605438,
2013,5612517,0.12439209385907901
2014,33742630,
2015,26230379,
2016,22643450,
2017,445066,
2018,74894,
2019,17471669,
2020,19844332,
2021,21465561,
2022,25292924,
2023,4340789,
2024,23495402,0.19191431912613421
2025,4788925,
2026,7471088,
2027,18976810,
2028,29631957,
2029,22643296,
2030,18760388,
2031,26057620,
2032,31958696,
2033,36025071,
2034,11105496,
2035,14174980,
2036,46505,
2037,7662273,
2038,20223449,
2039,20760084,
2040,2411122,0.10858098579280089
2041,34813616,
2042,23454959,
2043,3868267,
2044,35216498,
2045,8831231,
2046,25330760,
2047,7482708,
2048,23758269,
2049,24882746,
2050,26976144,
2051,27856465,0.19277027822463708
2052,27223546,
2053,20731623,0.36075222437588467
2054,15386228,
2055,8181039,0.0808032080150231
2056,1431534,
2057,3112996,
2058,25922951,
2059,706860,
2060,19281170,
2061,25757227,0.36075222437588467
2062,3896166,0.3847877664673185
2063,27253748,
2064,7461372,
2065,34150058,
2066,2262096,
2067,20903274,
2068,5415218,
2069,10139367,
2070,5431194,
2071,35861146,
2072,23907048,
2073,19940455,
2074,19233817,0.10868415490934812
2075,992455,0.1372147226690815
2076,495585,
2077,22643740,
2078,1717731,
2079,24744509,
2080,32936721,
2081,1741327,
2082,18004274,0.19191431912613421
2083,15349267,
2084,16898172,
2085,15877215,0.10858098579280089
2086,770083,
2087,23272959,
2088,28827817,
2089,3347962,
2090,4144335,
2091,31029391,
2092,31418250,
2093,4406314,
2094,13837184,
2095,31860041,
2096,18544488,0.0808032080150231
2097,32174575,
2098,1849381,
2099,1686679,
2100,28673181,
2101,7257458,
2102,7176125,
2103,15311450,
2104,2184195,
2105,32962195,
2106,28260158,0.0808032080150231
2107,12848824,
2108,8850105,
2109,16355097,
2110,9310197,
2111,2651593,
2112,24472535,0.19191431912613421
2113,23449348,
2114,28684706,
2115,23381676,
2116,35013392,
2117,19278375,
2118,29397331,
2119,20903296,
2120,20168907,
2121,31231485,0.35943694489130373
2122,21715922,
2123,5672206,
2124,4907371,
2125,18837293,
2126,24643105,0.1372147226690815
2127,25227054,
2128,29593417,0.3864605490935113
2129,22291285,
2130,30854972,
2131,32704611,
2132,1282593,
2133,24373655,
2134,5409260,
2135,14503425,
2136,21613921,
2137,28148782,
2138,28312226,
2139,19705577,
2140,17182471,
2141,8165053,
2142,18932875,
2143,17247457,
2144,17437288,
2145,10867115,
2146,26107196,
2147,34468313,
2148,13403078,
2149,28829024,
2150,12151513,
2151,13312274,0.21130411316571185
2152,12383345,
2153,28274299,
2154,36081273,
2155,2782527,0.09191431912613422
2156,27871452,
2157,31795187,
2158,4825726,
2159,28512680,
2160,8307454,0.19201748824268142
2161,35884550,
2162,30475594,
2163,17183263,
2164,7601466,
2165,33447257,
2166,250718,
2167,453573,
2168,4902184,
2169,2677195,
2170,3988444,
2171,19090521,
2172,12961224,0.3586841549093481
2173,12260258,
2174,3091942,
2175,28817360,
2176,14935583,
2177,11605792,
2178,33459530,
2179,19115982,
2180,29785838,
2181,34419753,
2182,35259179,
2183,31136337,
2184,19801281,
2185,1442628,
2186,5517579,
2187,25131366,
2188,35951264,
2189,35943095,
2190,25105934,
2191,2379908,
2192,1647985,
2193,11614763,
2194,34381707,0.3586841549093481
2195,3331330,
2196,25434917,
2197,2456039,
2198,13572405,
2199,28826247,
2200,1821978,
2201,21326378,
2202,36088550,
2203,1693880,
2204,34073457,0.3658111080662781
2205,9194802,
2206,22644742,
2207,35697174,
2208,13710479,
2209,26479956,
2210,6543887,
2211,1858604,
2212,28463677,
2213,26551226,
2214,9694681,
2215,35882314,0.09191431912613422
2216,1007009,
2217,32833838,0.2757447248227439
2218,20633239,
2219,340570,
2220,28828072,
2221,32424995,
2222,28467725,
2223,8893009,
2224,2100492,
2225,14290408,
2226,26375431,
2227,24827899,
2228,6763625,0.09191431912613422
2229,16472738,
2230,20902941,0.3585809857928009
2231,15871712,
2232,19406289,
2233,26200531,0.4046565408485028
2234,4404828,
2235,23734853,
2236,1155739,
2237,8265512,
2238,10183625,
2239,161452,
2240,24608475,
2241,30856194,0.09191431912613422
2242,30638543,0.13635876357057866
2243,9281223,
2244,8875240,
2245,31383066,0.13635876357057866
2246,26735672,0.19191431912613421
2247,13810029,
2248,993791,
2249,19554890,
2250,9994371,
2251,4184054,
2252,4187434,
2253,25937937,
2254,31008706,
2255,113454,0.22354560875015794
2256,33444713,
2257,33493916,
2258,1431065,
2259,7626588,
2260,19081161,
2261,32255889,
2262,12004233,
2263,33066426,
2264,31538706,
2265,27901555,
2266,14373786,
2267,35737077,
2268,1479185,
2269,5955514,
2270,26286624,
2271,12576808,
2272,28888283,
2273,33871412,0.07286670007851516
2274,35476405,
2275,33341723,0.13635876357057866
2276,32698807,
2277,8827292,
2278,17864265,
2279,31029308,
2280,35004712,0.10858098579280089
2281,23944914,
2282,6961461,
2283,2267722,
2284,8098996,
2285,27197723,
2286,35066141,
2287,21350474,
2288,28371323,
2289,23463534,
2290,2718584,
2291,3727473,0.2736766553562074
2292,24446065,
2293,19931937,
2294,680361,
2295,19787914,
2296,19231529,
2297,17008283,
2298,30542998,
2299,3100493,
2300,21950544,
2301,30241563,
2302,4605877,
2303,190405,
2304,1869084,0.1466925283720804
2305,2969042,
2306,7739268,0.16256554424509628
2307,32021767,
2308,22268085,
2309,31026471,
2310,4696764,
2311,12230535,
2312,27932113,
2313,35952527,
2314,10931728,
2315,20336936,
2316,8801409,
2317,9757430,
2318,19046062,
2319,24007374,
2320,34494012,
2321,11124990,
2322,20951393,
2323,33656303,
2324,3173198,
2325,31156468,
2326,5274269,0.062284689496504585
2327,31316750,0.3658111080662781
2328,14288728,
2329,4666906,
2330,359571,
2331,25893786,0.2749919348407883
2332,31096219,
2333,13049849,
2334,22644081,
2335,20694814,
2336,11353416,
2337,9960936,
2338,22644307,
2339,20135224,
2340,28960753,
2341,5339355,
2342,32019169,
2343,23820585,
2344,89048,
2345,12674076,
2346,35768389,
2347,31008163,
2348,33449688,
2349,3991118,
2350,10802159,0.35943694489130373
2351,1127963,
2352,22144721,0.24012541078431884
2353,10931684,
2354,5366212,
2355,32152619,
2356,6563151,
2357,10940332,
2358,21666555,
2359,13922523,
2360,24954740,
2361,5118135,
2362,17278628,
2363,34350846,
2364,165106,
2365,18967674,
2366,27113000,
2367,22947692,
2368,32987893,
2369,14923095,
2370,8153846,
2371,18602506,
2372,14277570,
2373,13809448,0.3586841549093481
2374,25249973,
2375,28379602,
2376,25303023,
2377,9428128,
2378,15898466,
2379,13508300,
2380,21704088,
2381,21373881,
2382,19662785,
2383,26231758,0.19191431912613421
2384,3644578,
2385,6165918,
2386,29582857,
2387,21057974,
2388,32053604,0.09191431912613422
2389,3658781,
2390,4379518,
2391,23448467,
2392,19024526,
2393,31384964,
2394,9166468,
2395,23663525,
2396,31525937,
2397,33823041,
2398,9701398,
2399,24892305,
2400,9383995,
2401,2609169,
2402,19864257,
2403,19919089,
2404,8735598,
2405,23095277,
2406,27822957,0.36075222437588467
2407,24515495,
2408,14436334,
2409,44771,
2410,619956,
2411,2761187,
2412,2122734,
2413,32880476,
2414,31168071,
2415,3710183,
2416,77643,
2417,36461055,
2418,24267235,
2419,2539874,
2420,20430909,
2421,22380174,
2422,8908477,
2423,35004777,
2424,13522370,
2425,5878445,
2426,31155630,
2427,18149982,
2428,3633996,
2429,2951878,
2430,142457,
2431,31874799,
2432,3966196,
2433,17611985,
2434,8359558,
2435,35002603,
2436,22643398,
2437,13522363,
2438,23691080,
2439,31619927,
2440,3990322,
2441,24017183,
2442,14091070,
2443,26005259,
2444,32188620,0.13902986438556011
2445,31322643,
2446,19288479,
2447,31150255,0.13635876357057866
2448,35188575,
2449,14385868,
2450,3996989,
2451,5140456,0.37668986632093776
2452,33314767,
2453,33933454,
2454,10915095,
2455,27940850,
2456,19679948,
2457,28148651,
2458,1815818,
2459,17931096,
2460,22644838,
2461,431685,
2462,31000091,
2463,12085775,
2464,186856,
2465,4633393,
2466,35412577,
2467,3470692,
2468,13863939,
2469,15724834,
2470,34507995,
2471,18890079,
2472,21242801,
2473,12234255,
2474,33117374,
2475,22410343,
2476,92582,
2477,5720474,0.36470867668058
2478,24147198,
2479,21764295,
2480,6572584,
2481,22657183,
2482,16955791,
2483,31859893,
2484,9601501,
2485,3114712,
2486,17792184,0.3586841549093481
2487,12746610,
2488,28442591,
2489,5945009,
2490,35655454,
2491,6097565,
2492,19960861,
2493,4515396,0.1899844352876476
2494,28373627,
2495,7273563,
2496,14050402,
2497,33128846,
2498,31839719,
2499,16870441,
2500,32376025,
2501,15463100,
2502,33041654,
2503,3395769,
2504,15321482,
2505,24856278,
2506,6007672,
2507,11551862,
2508,35517036,
2509,12093161,
2510,6177777,
2511,607444,
2512,22124534,0.13635876357057866
2513,23266599,
2514,5454030,
2515,19419882,
2516,8983787,
2517,13137023,
2518,25990814,
2519,28032359,
2520,18998943,
2521,21476454,
2522,3478537,
2523,35584608,0.19191431912613421
2524,1380313,
2525,9009812,
2526,29887278,
2527,73457,
2528,5031197,
2529,17956990,
2530,10651171,
2531,32604160,0.3585809857928009
2532,27850628,0.0808032080150231
2533,10200181,
2534,13292846,
2535,12707759,
2536,20953724,
2537,18025932,
2538,24229569,0.3658111080662781
2539,20214756,
2540,7334454,0.10858098579280089
2541,23687982,
2542,9612342,
2543,25981715,
2544,19207939,
2545,1937840,
2546,32188583,
2547,24412976,
2548,33550875,
2549,22526743,
2550,35120373,
2551,17352897,0.3734587441176522
2552,18019926,
2553,10000199,
2554,29288150,
2555,27491558,
2556,31946625,
2557,20376609,
2558,31212473,
2559,25695953,0.36125208660778235
2560,21312593,
2561,30828793,
2562,4979704,0.23816904150739648
2563,30204919,
2564,21472296,
2565,24585123,
2566,17640868,
2567,33616079,
2568,21664006,
2569,3665621,
2570,6817168,
2571,28832153,
2572,16877124,
2573,9796530,
2574,26293153,0.2749919348407883
2575,12812600,
2576,8466210,
2577,15311074,
2578,2509885,
2579,1345561,
2580,34168801,
2581,2941852,
2582,29381935,0.19191431912613421
2583,25681893,0.36142349334077123
2584,33525076,
2585,3310215,
2586,21286682,
2587,3339200,
2588,2509859,
2589,34911213,
2590,9056479,0.35943694489130373
2591,28097327,
2592,33416405,
2593,34383684,
2594,12265808,
2595,8966185,
2596,1364205,
2597,1199638,
2598,17839626,
2599,33673220,
2600,6446044,
2601,18363583,
2602,33110421,
2603,30125465,
2604,16011398,
2605,4276965,0.3857096872762423
2606,8450339,
2607,25681809,
2608,31048391,
2609,11588702,
2610,26736022,
2611,27286055,
2612,27539366,
2613,10599593,0.06691431912613421
2614,28209320,
2615,32669004,
2616,17657295,
2617,5249887,0.10858098579280089
2618,32456571,
2619,1149546,
2620,7488209,
2621,662746,
2622,14626970,
2623,33230983,
2624,28694194,
2625,9776671,
2626,33945838,
2627,22276447,
2628,31938531,
2629,22523378,
2630,3924766,
2631,17565926,
2632,62687,
2633,19400060,
2634,3333,
2635,16958933,
2636,20839451,
2637,365039,
2638,23765662,
2639,18677497,0.35943694489130373
2640,6698816,
2641,438548,
2642,31029292,
2643,31156843,
2644,12913389,
2645,3662683,0.305936518850597
2646,27974901,
2647,1353277,
2648,29120238,
2649,6105347,
2650,25715315,
2651,3260061,0.2276358140317251
2652,32762905,
2653,36276406,
2654,29116231,
2655,6940509,
2656,15932996,
2657,9773714,
2658,18568161,
2659,16850955,0.06691431912613421
2660,24240252,
2661,20981095,
2662,1594929,
2663,22657757,
2664,33253871,
2665,36329561,
2666,28763446,0.4279743094694837
2667,34350097,
2668,5082327,
2669,18580485,
2670,12960912,0.3586841549093481
2671,31048394,
2672,19942709,
2673,21760793,
2674,37473592,
2675,6267351,
2676,8750529,
2677,5308136,
2678,31232874,0.359484143819295
2679,438547,0.16463361371163282
2680,4055486,
2681,24251542,
2682,32661656,0.06691431912613421
2683,2980843,
2684,1271476,0.19408555770921798
2685,36413145,
2686,3264802,0.062284689496504585
2687,15515247,
2688,4402502,0.2806884658930151
2689,31131311,
2690,32189501,
2691,24157841,
2692,35140281,0.19191431912613421
2693,12594852,
2694,23295531,
2695,35672882,
2696,31881272,
2697,33035751,
2698,30459784,
2699,2476317,
2700,14615533,
2701,3782101,
2702,19805973,
2703,11448113,0.13725849145458377
2704,20482085,
2705,4515733,
2706,3145085,
2707,18850187,
2708,16494542,
2709,7709603,
2710,7659023,
2711,35940098,
2712,2188611,
2713,33877690,
2714,25346493,
2715,29128683,0.19277027822463708
2716,13194660,
2717,34307129,
